,monthlycharge,totalcharges,totalrefunds,totalextradatacharges,totallongdistancecharges,totalrevenue,avgmonthlyloongdistancecharges,avgmonthlygbdownload,clust
24,0.12437810945273632,0.09073390260789292,0.0,0.9333333333333333,0.0,0.0772488329968774,0.0,0.15294117647058825,5
25,0.016915422885572132,0.022611354719593815,0.0,0.0,0.0911544244709262,0.04334594973398518,0.5909181836367273,0.0,1
26,0.6686567164179105,0.5603392568659127,0.0,0.6,0.6606690006508226,0.6103405424662025,0.8565713142628525,0.3176470588235294,0
27,0.6278606965174128,0.024798061389337638,0.0,0.0,0.007759375210395208,0.020070279428465343,0.1844368873774755,0.16470588235294117,1
28,0.5676616915422885,0.006519732287099007,0.0,0.13333333333333333,0.009843690388024868,0.009117760692023235,0.7019403880776156,0.2,1
29,0.10149253731343283,0.01295291945534272,0.0,0.0,0.0,0.009172953960451516,0.0,0.3058823529411765,1
30,0.7547263681592039,0.2035079621509347,0.0,0.5333333333333333,0.2734015574855809,0.235461173208184,0.9747949589917982,0.1411764705882353,2
31,0.5582089552238806,0.036464343411031615,0.0,0.0,0.06418456428555398,0.04534545132204603,0.915383076615323,0.25882352941176473,1
32,0.5666666666666667,0.22046503577198245,0.0,0.0,0.05317107655019188,0.17540838837328712,0.14042808561712342,0.29411764705882354,1
33,0.7059701492537314,0.03777982921763212,0.0,0.0,0.0542539105455688,0.0433384233791995,0.9671934386877376,0.2823529411764706,1
34,0.6711442786069652,0.0077198246018924535,0.0,0.0,0.012850939204201172,0.009211421996022739,0.916383276655331,0.24705882352941178,1
35,0.8656716417910447,0.7809369951534733,0.0,0.0,0.3353278798895847,0.6656968819148386,0.367873574714943,0.32941176470588235,4
36,0.7144278606965174,0.5225536579736902,0.0,0.0,0.31505419780515725,0.4724016932625745,0.45849169833966796,0.16470588235294117,0
37,0.9203980099502488,0.5387837525963535,0.0,0.0,0.1751498013869252,0.442457672616947,0.29045809161832364,0.058823529411764705,4
38,0.8587064676616916,0.6664954996538195,0.0,0.0,0.7666240265715119,0.7113316797653114,0.9761952390478095,0.1411764705882353,0
39,0.7592039800995024,0.21703784906531273,0.0,0.0,0.029791961219955563,0.16595528676247998,0.10622124424884975,0.11764705882352941,1
40,0.7089552238805971,0.01646665128086776,0.0,0.0,0.026633227855203216,0.019658838700181803,0.9495899179835967,0.2235294117647059,1
41,0.013930348258706454,0.016789753057927532,0.0,0.0,0.06272582418815503,0.030652334257123694,0.5591118223644729,0.0,1
42,0.3074626865671642,0.2921878606046619,0.0,0.2,0.0,0.21404451253472576,0.0,0.21176470588235294,5
43,0.30845771144278605,0.008342949457650588,0.0,0.0,0.02468076034022308,0.013189518631073139,0.8799759951990398,0.3176470588235294,1
44,0.7587064676616916,0.3561908608354489,0.0,0.0,0.2571702686325995,0.33458242947387434,0.5557111422284456,0.09411764705882353,1
45,0.7308457711442786,0.3161031617816755,0.0,0.0,0.38611728270383094,0.34397030267653905,0.9177835567113423,0.2235294117647059,1
46,0.7990049751243781,0.21047772905608123,0.0,0.8,0.24933234587849817,0.23668211520674895,0.8889777955591117,0.15294117647058825,5
47,0.9129353233830846,0.5603507962150934,0.0,0.0,0.030583047195852694,0.4149914952190923,0.04740948189637927,0.23529411764705882,4
48,0.7696517412935323,0.07218439879990769,0.0,0.0,0.043024417065014926,0.06492400890451398,0.4382876575315063,0.12941176470588237,1
49,0.6029850746268656,0.03161781675513501,0.0,0.0,0.0414394398438026,0.03505274302181472,0.73874774954991,0.21176470588235294,1
50,0.8134328358208955,0.6335679667666744,0.0,0.6666666666666666,0.5767353396620212,0.6392250196103356,0.747749549909982,0.08235294117647059,0
51,0.5512437810945274,0.1667089776136626,0.0,0.0,0.030128593550124556,0.1295820866066008,0.10742148429685937,0.2823529411764706,1
52,0.818407960199005,0.10383106392799447,0.0,0.0,0.12298020601898607,0.1116936138043382,0.9743948789757951,0.17647058823529413,1
53,0.5432835820895522,0.07729633048696054,0.0,0.2,0.01531677102268902,0.06287767666445336,0.10922184436887376,0.2823529411764706,1
54,0.5502487562189055,0.006317793676436649,0.0,0.0,0.010357054691532575,0.0074519274994606114,0.7385477095419084,0.07058823529411765,1
55,0.6084577114427862,0.021492037849065313,0.0,0.0,0.03526223658520164,0.025873098968220386,0.8381676335267053,0.12941176470588237,1
56,0.6601990049751243,0.03938379875375029,0.0,0.0,0.007495679885096165,0.030562017999695604,0.133626725345069,0.2,1
57,0.8039800995024875,0.38968382183244865,0.0,0.8,0.20451816692475144,0.3531942685972046,0.4166833366673334,0.2235294117647059,2
58,0.2656716417910448,0.00765635818139857,0.0,0.0,0.014935254381830833,0.009786770006305415,0.53250650130026,0.12941176470588237,1
59,0.8164179104477611,0.09387837525963537,0.0,0.0,0.025965573733701387,0.07556042073995776,0.23144628925785157,0.3176470588235294,1
60,0.12039800995024877,0.15473113316408957,0.0,0.0,0.0,0.1119202407095513,0.0,0.32941176470588235,1
61,0.8507462686567164,0.734427648280637,0.0,0.0,0.12366188648757827,0.5688929066614931,0.14222844568913784,0.18823529411764706,4
62,0.6203980099502487,0.30437341333948764,0.0,0.0,0.3072527435534909,0.3119598795114225,0.6639327865573114,0.17647058823529413,1
63,0.7567164179104477,0.04680936995153473,0.0,0.0,0.05554433447788326,0.05026685109023431,0.9901980396079215,0.27058823529411763,1
64,0.5696517412935324,0.21638010616201248,0.0,0.0,0.08028681074530399,0.18053132719740292,0.21204240848169634,0.27058823529411763,1
65,0.8194029850746268,0.09238402954073391,0.0,0.0,0.09077851836890416,0.0937984509089328,0.8091618323664733,0.3411764705882353,1
66,0.6970149253731343,0.029419570736210477,0.0,0.0,0.021687537871137145,0.027571546364854264,0.5155031006201239,0.023529411764705882,1
67,0.7348258706467661,0.0820620816985922,0.0,0.0,0.09634417289436478,0.087977233613035,0.8587717543508702,0.10588235294117647,1
68,0.718407960199005,0.14393030233094853,0.0,0.0,0.04441863596579816,0.1173341985853798,0.22624524904980997,0.2823529411764706,1
69,0.2527363184079602,0.0586372028617586,0.0,0.0,0.0,0.04228055240099081,0.0,0.11764705882352941,1
70,0.5577114427860697,0.10634087237479807,0.0,0.0,0.14722334432998946,0.12073945599507609,0.8075615123024604,0.24705882352941178,1
71,0.7109452736318408,0.11872836372028618,0.0,0.0,0.012219753585134318,0.0894716331688128,0.07921584316863373,0.3176470588235294,1
72,0.817910447761194,0.18505077313639512,0.0,0.0,0.13438923674229675,0.1739549656380091,0.5637127425485097,0.18823529411764706,1
73,0.8696517412935324,0.49226863604892684,0.0,0.0,0.36377331178886424,0.464977362397328,0.665133026605321,0.3058823529411765,0
74,0.853731343283582,0.12864643434110318,0.0,0.0,0.05322998720797146,0.10888461094599591,0.34506901380276056,0.3176470588235294,1
75,0.618407960199005,0.02368451419339949,0.0,0.0,0.0027688009156399385,0.017775577480477475,0.0658131626325265,0.10588235294117647,1
76,0.41592039800995023,0.14047426725132703,0.0,0.0,0.20394869723288225,0.16238612207078454,0.6925385077015402,0.16470588235294117,1
77,0.7751243781094528,0.17429033002538658,0.0,0.0,0.17392670392064455,0.1779430974127737,0.7751550310062012,0.18823529411764706,1
78,0.7661691542288557,0.5083544888068312,0.0,0.0,0.07910298705087637,0.39177352696692924,0.12262452490498099,0.35294117647058826,4
79,0.7099502487562188,0.7049157627509809,0.0,0.0,0.46029982719540385,0.6478585848111471,0.48269653930786155,0.2823529411764706,0
80,0.7089552238805971,0.07591737825986615,0.0,0.0,0.02676507551785274,0.06278234283716816,0.27265453090618125,0.3176470588235294,1
81,0.6701492537313433,0.15309831525501963,0.0,0.0,0.19040766175183466,0.16749818949354323,0.9051810362072414,0.25882352941176473,1
82,0.6800995024875621,0.14564966535887378,0.0,0.0,0.0860881079018829,0.13100205887616473,0.3836767353470694,0.25882352941176473,1
83,0.5074626865671642,0.0058216016616662826,0.0,0.0,0.008326039632846338,0.00648688156360857,0.5937187437487497,0.21176470588235294,1
84,0.06915422885572138,0.0007385183475651972,0.0,0.0,0.0,0.0003211244708554455,0.0,0.058823529411764705,1
85,0.764179104477612,0.14668820678513733,0.0,0.0,0.06939956013375526,0.12677977384140132,0.3806761352270454,0.2823529411764706,1
86,0.6064676616915423,0.00696976690514655,0.0,0.0,0.005627370452658273,0.00651447819782271,0.4012802560512102,0.2823529411764706,1
87,0.7562189054726368,0.36911493191783984,0.0,0.0,0.02746919814178954,0.2754737840337582,0.057611522304460885,0.047058823529411764,4
88,0.8114427860696517,0.048932610200784675,0.0,0.0,0.014228326488475954,0.03948911103714842,0.2536507301460292,0.11764705882352941,1
89,0.7522388059701492,0.017545580429263786,0.0,0.0,0.010811508337260712,0.01572422767055974,0.3854770954190838,0.21176470588235294,1
90,0.6582089552238807,0.08235633510270021,0.0,0.0,0.07776206826903656,0.08265108320970599,0.616123224644929,0.21176470588235294,1
91,0.5701492537313433,0.03817793676436648,0.0,0.0,0.05937352723355551,0.0451531111441899,0.8467693538707741,0.10588235294117647,1
92,0.7805970149253731,0.23818947611354715,0.0,0.6666666666666666,0.24797459548014994,0.25468766463901094,0.8037607521504301,0.09411764705882353,5
93,0.6960199004975125,0.20274636510500807,0.0,0.0,0.21304057541686303,0.21022530561181738,0.7995599119823964,0.10588235294117647,1
94,0.5711442786069653,0.130146549734595,0.0,0.0,0.19516259341547165,0.15228240890183797,0.9277855571114223,0.2235294117647059,1
95,0.5616915422885572,0.006450496192014771,0.0,0.0,0.0031811755200969504,0.005408940305971411,0.22684536907381475,0.23529411764705882,1
96,0.07512437810945274,0.0008077544426494346,0.0,0.13333333333333333,0.0,0.002043823455132054,0.0,0.3058823529411765,1
97,0.7671641791044775,0.10149434571890147,0.0,0.0,0.11605399582575911,0.10793545398135806,0.8275655131026204,0.16470588235294117,1
98,0.26616915422885573,0.012497115162704823,0.0,0.06666666666666667,0.025365246078233355,0.017240370029051728,0.6029205841168234,0.07058823529411765,1
99,0.618905472636816,0.10747749826909764,0.0,0.0,0.023463273412778565,0.08466981881555248,0.1394278855771154,0.2235294117647059,1
100,0.5616915422885572,0.0169166858989153,0.0,0.0,0.0036524607823335354,0.013134325362644863,0.1302260452090418,0.12941176470588237,1
101,0.7019900497512438,0.008077544426494346,0.0,0.06666666666666667,0.013914136313651564,0.010623867910800989,0.9921984396879375,0.23529411764705882,1
102,0.7044776119402985,0.13276598199861528,0.0,0.0,0.005360869857941157,0.09760009633734125,0.029405881176235247,0.058823529411764705,1
103,0.7611940298507462,0.2624971151627048,0.0,0.0,0.20111256985120854,0.2499711489733216,0.6235247049409882,0.27058823529411763,1
104,0.6676616915422885,0.16670320793907226,0.0,0.0,0.17559303395498105,0.17294141652687162,0.7365473094618924,0.07058823529411765,1
105,0.26666666666666666,0.08675282714054929,0.0,0.0,0.19519345137907043,0.12084398870043268,0.81876375275055,0.023529411764705882,1
106,0.6606965174129353,0.4064793445649665,0.0,0.0,0.11228371372786643,0.32783547053933854,0.1906381276255251,0.2,1
107,0.6054726368159203,0.006958227555965843,0.0,0.0,0.011866289638456878,0.008365961475098637,0.8461692338467692,0.18823529411764706,1
108,0.31741293532338305,0.003617585968151396,0.0,0.0,0.011159361745102,0.00573424608504112,0.795759151830366,0.1411764705882353,1
109,0.5109452736318407,0.005861989383798754,0.0,0.0,0.00968098476177652,0.006920065094606279,0.6903380676135227,0.17647058823529413,1
110,0.9447761194029851,0.5389683821832448,0.0,0.0,0.32146984896429454,0.48621004550935865,0.5591118223644729,0.27058823529411763,0
111,0.7189054726368159,0.13643549503807986,0.5993171319542077,0.9333333333333333,0.09521925985771675,0.13625879956313694,0.5223044608921784,0.047058823529411764,2
112,0.664179104477612,0.3027059773828756,0.9955814420566379,0.0,0.053771404205659915,0.2310423666873502,0.11982396479295859,0.27058823529411763,4
113,0.6671641791044776,0.3049042234018001,0.0,0.0,0.44525236203685004,0.35348277886398877,0.9921984396879375,0.11764705882352941,1
114,0.2646766169154229,0.29473228709900756,0.24241815625627636,0.0,0.0,0.2123703167257346,0.0,0.03529411764705882,1
115,0.26716417910447765,0.003034848834525733,0.0,0.0,0.004286451670818465,0.003263092930411324,0.30566113222644525,0.16470588235294117,1
116,0.24925373134328355,0.0028271405492730204,0.0,0.0,0.0,0.0018347580444188732,0.0,0.3058823529411765,1
117,0.3870646766169154,0.2575409646895915,0.0,0.0,0.2782266208846698,0.26936740151764765,0.5221044208841769,0.3176470588235294,1
118,0.818407960199005,0.41940341564735745,0.0,0.0,0.15689871855292986,0.3505015061072188,0.3196639327865573,0.25882352941176473,4
119,0.26716417910447765,0.003034848834525733,0.0,0.0,0.004275230593146166,0.003259747883839913,0.30486097219443886,0.16470588235294117,1
120,0.3199004975124378,0.17409416108931458,0.0,0.0,0.03913350838214502,0.13761856099441547,0.09301860372074415,0.3411764705882353,1
121,0.6039800995024875,0.04149549965381952,0.0,0.0,0.017210327879889582,0.034988350875315065,0.24544908981796357,0.23529411764705882,1
122,0.7492537313432835,0.00862566351257789,0.0,0.0,0.00846349783433201,0.008559974176240468,0.6035207041408281,0.07058823529411765,1
123,0.9014925373134328,0.7233383337179783,0.0,0.0,0.8034403824143271,0.7635010260930358,0.9877975595119024,0.2235294117647059,0
124,0.6616915422885572,0.1536291253173321,0.0,0.0,0.07859242801678674,0.13455031702678882,0.3502700540108022,0.08235294117647059,1
125,0.5144278606965175,0.005902377105931226,0.0,0.06666666666666667,0.006311856190668552,0.006781245661892728,0.4500900180036007,0.3176470588235294,1
126,0.6243781094527363,0.04071659358412185,0.8162281582647118,0.06666666666666667,0.06631656904329092,0.04650032865082564,0.9457891578315663,0.12941176470588237,1
127,0.781592039800995,0.23211400876990537,0.2048604137376983,0.0,0.24901535043425574,0.2413793968546527,0.8455691138227646,0.08235294117647059,1
128,0.8945273631840797,0.5287214401107777,0.0,0.0,0.3839544199824951,0.497410933953728,0.6367273454690937,0.11764705882352941,0
129,0.745771144278607,0.3360489268405262,0.3591082546696124,0.0,0.30287932853071214,0.3321162938891017,0.6749349869973995,0.07058823529411765,0
130,0.5203980099502488,0.005971613201015463,0.0,0.0,0.00510559034089634,0.005635567211184498,0.3640728145629126,0.15294117647058825,1
131,0.7985074626865671,0.3444899607662128,0.7541675035147619,0.26666666666666666,0.20972755223411657,0.3121647636139214,0.5157031406281256,0.32941176470588235,4
132,0.7661691542288557,0.14018578352180938,0.9658565977103837,0.0,0.11560515271886712,0.1318199227628747,0.6341268253650729,0.07058823529411765,1
133,0.5587064676616916,0.0587468266789753,0.6519381401887929,0.0,0.01751610224645975,0.04486710966233427,0.17843568713742747,0.2,1
134,0.699502487562189,0.01851488576044311,0.0,0.0,0.01210193226957517,0.016811367806268282,0.43148629725945187,0.32941176470588235,1
135,0.7268656716417911,0.008366028156012001,0.0,0.0,0.012233779932224692,0.009495750954592666,0.872374474894979,0.023529411764705882,1
136,0.5159203980099502,0.05178282944841911,0.40630648724643503,0.0,0.03151720191207164,0.045016800496404906,0.32106421284256853,0.25882352941176473,1
137,0.7661691542288557,0.6240768520655435,0.2528620204860414,0.0,0.7980626809398775,0.6889098325971443,0.9983996799359871,0.24705882352941178,3
138,0.8213930348258707,0.00946226632817909,0.0,0.0,0.004867142440359973,0.008094176441171504,0.34706941388277657,0.27058823529411763,1
139,0.5791044776119403,0.14015693514885763,0.0,0.0,0.0050074059112637185,0.10285098319281351,0.021004200840168033,0.09411764705882353,1
140,0.6825870646766169,0.023326794368797598,0.0,0.0,0.015468255571265065,0.021302092828387402,0.36767353470694136,0.23529411764705882,1
141,0.8084577114427861,0.7850623124855758,0.0,0.0,0.5343364976772369,0.7280117544936519,0.5773154630926185,0.29411764705882354,0
142,0.8970149253731344,0.8423032540964689,0.0,0.0,0.9461388271729618,0.8922543774115695,0.9777955591118224,0.047058823529411764,0
143,0.6447761194029851,0.14303023309485344,0.0,0.7333333333333333,0.1856948091294688,0.16799576517104062,0.8827765553110622,0.03529411764705882,5
144,0.8606965174129353,0.6337237479806138,0.0,0.0,0.5432348122713706,0.6209886619646462,0.6917383476695338,0.047058823529411764,0
145,0.7562189054726368,0.22558850680821602,0.0,0.0,0.12459604120379722,0.20041344775622638,0.4230846169233846,0.10588235294117647,1
146,0.5164179104477612,0.005925455804292639,0.0,0.0,0.013456877398505353,0.008091667656242944,0.9595919183836766,0.09411764705882353,1
147,0.8766169154228856,0.40410223863374106,0.0,0.0,0.07109674813169058,0.3138347781146983,0.15843168633726745,0.03529411764705882,4
148,0.7592039800995024,0.4179148396030464,0.0,0.0,0.5554433447788326,0.4682304201880251,0.9901980396079215,0.23529411764705882,1
149,0.06169154228855721,0.003311793214862682,0.0,0.0,0.0,0.002185987934417017,0.0,0.07058823529411765,1
150,0.6621890547263681,0.06094507269789985,0.0,0.0,0.07758533629569785,0.06708156394307399,0.7903580716143228,0.15294117647058825,1
151,0.8129353233830846,0.3655492730210016,0.0,0.0,0.3422877533158285,0.3667383621648473,0.7873574714942988,0.047058823529411764,1
152,0.8616915422885572,0.17454419570736213,0.0,0.0,0.11766422047173411,0.16135501146514716,0.5993198639727946,0.08235294117647059,1
153,0.5567164179104478,0.12867528271405496,0.8698533842136976,0.0,0.09901198411095403,0.11893145832322853,0.47069413882776556,0.10588235294117647,1
154,0.7522388059701492,0.6411204708054465,0.1632858003615184,0.0,0.17842074552840057,0.5169167367732678,0.21564312862572513,0.17647058823529413,1
155,0.8203980099502488,0.5218555273482575,0.9367342839927697,0.0,0.6337271931596311,0.562993080771167,0.9823964792958592,0.2,0
156,0.7109452736318408,0.25025963535656587,0.4685679855392649,0.0,0.2549989901030095,0.255215345735651,0.7273454690938187,0.07058823529411765,0
157,0.7776119402985076,0.1802907915993538,0.9479815223940551,0.0,0.14412352162301667,0.16946005930767571,0.6423284656931386,0.16470588235294117,1
158,0.5099502487562189,0.005850450034618048,0.0,0.5333333333333333,0.011557710002468639,0.014161254660068004,0.8241648329665934,0.17647058823529413,5
159,0.6666666666666666,0.35932956381260095,0.0,0.0,0.24782872147041002,0.3340723098717342,0.49089817963592713,0.058823529411764705,1
160,0.4422885572139304,0.319951534733441,0.0,0.0,0.1346950111088669,0.27180928551477757,0.21344268853770754,0.2,1
161,0.872636815920398,0.3042291714747288,0.0,0.0,0.3249904620839786,0.3171430291738237,0.926985397079416,0.25882352941176473,1
162,0.7701492537313434,0.43160050773136394,0.0,1.0,0.4587372921295361,0.4618639603009873,0.8387677535507101,0.27058823529411763,2
163,0.8024875621890548,0.33377567505192707,0.0,0.0,0.41698927264974534,0.3659807091164227,0.9591918383676735,0.24705882352941178,1
164,0.5751243781094527,0.024578813754904224,0.0,0.0,0.025457819969029828,0.025187364421081153,0.6051210242048409,0.32941176470588235,1
165,0.5124378109452736,0.005879298407569814,0.0,0.0,0.009493031710765503,0.0068765794891779385,0.6769353870774155,0.058823529411764705,1
166,0.9174129353233831,0.41964574198015225,0.0,0.4666666666666667,0.15959738773311788,0.35733543625261127,0.3448689737947589,0.29411764705882354,2
167,0.8059701492537313,0.07461920147703671,0.0,0.0,0.08428151439664265,0.07898742095236821,0.8585717143428686,0.023529411764705882,1
168,0.6129353233830845,0.16766097392107085,0.0,0.0,0.08943759958706436,0.14795224611514657,0.33566713342668536,0.17647058823529413,1
169,0.618905472636816,0.06515693514885762,0.0,0.0,0.0605713772750735,0.06506199207558468,0.5399079815963193,0.023529411764705882,1
170,0.8213930348258707,0.14877682898684513,0.0,0.0,0.026330258758051124,0.11545428241224688,0.14442888577715543,0.32941176470588235,1
171,0.6069651741293532,0.08940110777752135,0.0,0.0,0.021067573329742587,0.07085561273726833,0.15023004600920184,0.21176470588235294,1
172,0.7089552238805971,0.052954073390260786,0.0,0.0,0.06412845889719249,0.05727890496555438,0.9145829165833166,0.07058823529411765,1
173,0.6746268656716418,0.007760212324024925,0.0,0.0,0.01087883480329451,0.00865279921859712,0.775755151030206,0.27058823529411763,1
174,0.163681592039801,0.03588737595199631,0.0,0.0,0.0,0.025793654112149376,0.0,0.047058823529411764,1
175,0.41592039800995023,0.3705111931687053,0.0,0.6666666666666666,0.3221879979353217,0.37270508898660143,0.43348669733946793,0.07058823529411765,2
176,0.5577114427860697,0.13379298407569815,0.0,0.0,0.11723781952018673,0.13169531977808963,0.5225045009001801,0.09411764705882353,1
177,0.5601990049751243,0.0697092084006462,0.6678047800763206,0.0,0.04433447788325591,0.060740191905321796,0.35127025405081014,0.3176470588235294,1
178,0.8621890547263682,0.38457765981998615,0.6774452701345651,0.0,0.39058327161740614,0.3921046865774989,0.8703740748149629,0.25882352941176473,0
179,0.5587064676616916,0.0064158781444726525,0.0,0.2,0.0048699477097780474,0.008396066894241336,0.3472694538907781,0.3411764705882353,1
180,0.5119402985074627,0.06254904223401801,0.0,0.0,0.03341636930810835,0.05507702805992317,0.2978595719143829,0.23529411764705882,1
181,0.7945273631840796,0.12017078236787446,0.985338421369753,0.0,0.10311048273076147,0.11350913783097147,0.6127225445089017,0.3176470588235294,1
182,0.8094527363184079,0.037947149780752365,0.5179754970877686,0.0,0.021219057878318636,0.031455145434262304,0.3782756551310262,0.23529411764705882,1
183,0.8427860696517413,0.8172974844218786,0.30608555934926696,0.0,0.3426636594178505,0.6929598477334801,0.3490698139627925,0.23529411764705882,4
184,0.5248756218905473,0.006023540272328641,0.0,0.0,0.008034291613366547,0.006546256140251113,0.5729145829165833,0.058823529411764705,1
185,0.5203980099502488,0.3796965151165474,0.5420767222333802,0.0,0.3553294508404587,0.37862164010978444,0.5391078215643128,0.3058823529411765,0
186,0.5074626865671642,0.0058216016616662826,0.0,0.0,0.010463654929419421,0.007124112935462344,0.7461492298459691,0.09411764705882353,1
187,0.6522388059701493,0.11665705054234941,0.8953605141594697,0.5333333333333333,0.09637783612738168,0.1160204315444582,0.5727145429085817,0.08235294117647059,2
188,0.3601990049751244,0.3272270943918763,0.40490058244627436,0.0,0.0,0.23524290891939945,0.0,0.29411764705882354,1
189,0.8114427860696517,0.48932610200784676,0.17834906607752563,0.0,0.25947620009425704,0.431010923249579,0.45129025805161027,0.17647058823529413,0
190,0.5174129353233831,0.036129702284791135,0.25065274151436034,0.0,0.0031839807895150253,0.025874771491506087,0.04540908181636327,0.2,1
191,0.7134328358208956,0.7067101315485806,0.13637276561558545,0.7333333333333333,0.3162829058102741,0.6148580278608929,0.3268653730746149,0.047058823529411764,2
192,0.564179104477612,0.11746480498499885,0.7891142799758988,0.0,0.0640947956641756,0.10073440497475328,0.3264652930586117,0.12941176470588237,1
193,0.5587064676616916,0.2605758135241172,0.8899377385017072,0.0,0.29821136021903544,0.27381882224255266,0.6645329065813163,0.10588235294117647,0
194,0.5253731343283582,0.395343872605585,0.0,0.0,0.06452119661572298,0.3055273549545994,0.09201840368073613,0.2823529411764706,1
195,0.12089552238805969,0.006906300484652667,0.0,0.0,0.0,0.004790942951903248,0.0,0.15294117647058825,1
196,0.8771144278606966,0.2844103392568659,0.0,0.0,0.1136863484369039,0.2397896634715897,0.35247049409881975,0.3411764705882353,4
197,0.6696517412935323,0.019461112393261017,0.0,0.0,0.0030801858210462536,0.014807684909993159,0.10982196439287857,0.29411764705882354,1
198,0.6109452736318408,0.2707535195015001,0.0,0.0,0.05243048542382011,0.21163189769509566,0.124624924984997,0.047058823529411764,1
199,0.01194029850746268,7.500576967459019e-05,0.0,0.0,0.006429677506227699,0.0017569857116335706,0.45849169833966796,0.0,1
200,0.6736318407960199,0.3011539349180706,0.0,0.0,0.43941740164725424,0.3490255043075838,0.9791958391678336,0.10588235294117647,1
201,0.40945273631840795,0.1159819986152781,0.0,0.0,0.16530891626831842,0.1331178008325821,0.736747349469894,0.18823529411764706,1
202,0.808955223880597,0.4287387491345488,0.0,0.0,0.5051785273457663,0.46109041828134856,0.9479895979195839,0.023529411764705882,1
203,0.7646766169154229,0.01863027925225017,0.0,0.0,0.007271258331650173,0.015454951421561168,0.25925185037007403,0.23529411764705882,1
204,0.6293532338308457,0.15121163166397417,0.0,0.0,0.04530510110190983,0.12287526823092196,0.1900380076015203,0.18823529411764706,1
205,0.1810945273631841,0.00864297253634895,0.0,0.0,0.0,0.006049516724396596,0.0,0.23529411764705882,1
206,0.06766169154228857,0.000721209323794138,0.0,0.0,0.0,0.0003085805462126548,0.0,0.24705882352941178,1
207,0.37114427860696514,0.268105238864528,0.0,0.0,0.0,0.19408294711983126,0.0,0.24705882352941178,1
208,0.6805970149253732,0.09668243711054697,0.0,0.0,0.1304450279404834,0.10873826515849669,0.9301860372074414,0.047058823529411764,1
209,0.8805970149253731,0.4659531502423263,0.0,0.0,0.43438194304180977,0.4669551211826747,0.8371674334866973,0.023529411764705882,1
